p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Microcystaceae_A_g__Rippkaea_s__Rippkaea_sp002110465,GB_GCA_002110465.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Xenococcaceae_g__Hyella_s__Hyella_disjuncta,RS_GCF_012932785.1,Contemporaneous,1.0,2.365326977405628e-64
_p3,_h4,Loss,0.9142857142857143,0.9142857142857143
_p3,_h5,Duplication,0.9142857142857143,0.9142857142857143
_p6,_h5,Cospeciation,0.9142857142857143,0.9142857142857143
_p7,GB_GCA_003486305.1,Transfer,0.9142857142857143,0.9142857142857143
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Coleofasciculaceae_g__PCC7113_s__PCC7113_sp014695895,RS_GCF_014695895.1,Contemporaneous,1.0,2.365326977405628e-64
_p8,GB_GCA_003486305.1,Transfer,0.9142857142857143,0.9142857142857143
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Microcystaceae_g__Gloeothece_s__Gloeothece_citriformis,RS_GCF_000021825.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Phormidiaceae_A_g__UBA11371_s__UBA11371_sp003486305,GB_GCA_003486305.1,Contemporaneous,1.0,2.365326977405628e-64
_p9,_h6,Cospeciation,1.0,1.0
_p11,RS_GCF_000317125.1,Transfer,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Cylindrospermum_s__Cylindrospermum_stagnale,RS_GCF_000317535.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Chroococcidiopsidaceae_g__Chroococcidiopsis_s__Chroococcidiopsis_thermalis,RS_GCF_000317125.1,Contemporaneous,1.0,2.365326977405628e-64
_p10,100.0_f__Nostocaceae,Loss,1.0,1.0
_p10,_h11,Cospeciation,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Nostoc_s__Nostoc_sp002949735,_h17,Loss,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Nostoc_s__Nostoc_sp002949735,RS_GCF_002949735.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Atlanticothrix_s__Atlanticothrix_silvestris,_h12,Loss,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Atlanticothrix_s__Atlanticothrix_silvestris,_h16,Loss,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Atlanticothrix_s__Atlanticothrix_silvestris,RS_GCF_016056295.1,Contemporaneous,1.0,2.365326977405628e-64
_p4,_h5,Loss,0.9142857142857143,0.9142857142857143
_p4,_h6,Loss,0.9142857142857143,0.9142857142857143
_p4,100.0_f__Nostocaceae,Cospeciation,0.9142857142857143,0.9142857142857143
_p5,_h11,Loss,0.9142857142857143,0.9142857142857143
_p5,_h12,Loss,0.9142857142857143,0.9142857142857143
_p5,_h13,Loss,0.9142857142857143,0.9142857142857143
_p5,_h14,Cospeciation,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Fortiea_s__Fortiea_contorta,RS_GCF_000332295.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Aulosira_s__Aulosira_sp002368195,_h15,Loss,1.0,1.0
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Aulosira_s__Aulosira_sp002368195,RS_GCF_002368195.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Tolypothrix_B_s__Tolypothrix_B_sp002368235,_h7,Loss,0.9142857142857143,0.9142857142857143
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Tolypothrix_B_s__Tolypothrix_B_sp002368235,_h10,Loss,0.9142857142857143,0.9142857142857143
p__Cyanobacteria_c__Cyanobacteriia_o__Cyanobacteriales_f__Nostocaceae_g__Tolypothrix_B_s__Tolypothrix_B_sp002368235,RS_GCF_002368235.1,Contemporaneous,1.0,2.365326977405628e-64
p__Cyanobacteria_c__Cyanobacteriia_o__Thermosynechococcales_f__Thermosynechococcaceae_g__RCC1774_s__RCC1774_sp003231495,RS_GCF_003231495.1,Contemporaneous,1.0,2.365326977405628e-64
